Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Status
"somnara-quill-queen-box-spring-44","Somnara Quill Queen Box Spring","<p>A traditional 9"" wood-and-steel foundation sized for Queen mattresses, with a fabric wrap that matches the Quill collection.</p><ul><li>Material: Hardwood + steel</li><li>Size: Queen</li><li>Traditional 9""</li><li>Finish: Ivory Sateen</li></ul>","Somnara","Box Springs & Foundations","foundations, box-spring, queen","TRUE","Size","Queen","SN-0044","18614","shopify","25","deny","manual","270.00","302.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-quill-queen-box-spring-44.webp","Somnara Quill Queen Box Spring","active"
"somnara-marrow-king-box-spring-45","Somnara Marrow King Box Spring","<p>A low-profile 5"" wood-and-steel foundation sized for King mattresses, with a fabric wrap that matches the Marrow collection.</p><ul><li>Material: Hardwood + steel</li><li>Size: King</li><li>Low-profile 5""</li><li>Finish: Moss Tencel</li></ul>","Somnara","Box Springs & Foundations","foundations, box-spring, king","TRUE","Size","King","SN-0045","19068","shopify","25","deny","manual","420.00","470.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-marrow-king-box-spring-45.webp","Somnara Marrow King Box Spring","active"
"somnara-still-cal-king-box-spring-46","Somnara Still Cal King Box Spring","<p>A traditional 9"" wood-and-steel foundation sized for Cal King mattresses, with a fabric wrap that matches the Still collection.</p><ul><li>Material: Hardwood + steel</li><li>Size: Cal King</li><li>Traditional 9""</li><li>Finish: Sand Organic Cotton</li></ul>","Somnara","Box Springs & Foundations","foundations, box-spring, cal-king","TRUE","Size","Cal King","SN-0046","19522","shopify","25","deny","manual","450.00","504.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-still-cal-king-box-spring-46.webp","Somnara Still Cal King Box Spring","active"
"somnara-ivory-twin-box-spring-47","Somnara Ivory Twin Box Spring","<p>A low-profile 5"" wood-and-steel foundation sized for Twin mattresses, with a fabric wrap that matches the Ivory collection.</p><ul><li>Material: Hardwood + steel</li><li>Size: Twin</li><li>Low-profile 5""</li><li>Finish: Oat Linen</li></ul>","Somnara","Box Springs & Foundations","foundations, box-spring, twin","TRUE","Size","Twin","SN-0047","19976","shopify","25","deny","manual","330.00","370.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-ivory-twin-box-spring-47.webp","Somnara Ivory Twin Box Spring","active"
"somnara-noll-twin-xl-box-spring-48","Somnara Noll Twin XL Box Spring","<p>A traditional 9"" wood-and-steel foundation sized for Twin XL mattresses, with a fabric wrap that matches the Noll collection.</p><ul><li>Material: Hardwood + steel</li><li>Size: Twin XL</li><li>Traditional 9""</li><li>Finish: Cloud Percale</li></ul>","Somnara","Box Springs & Foundations","foundations, box-spring, twin-xl","TRUE","Size","Twin XL","SN-0048","20430","shopify","25","deny","manual","220.00","246.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-noll-twin-xl-box-spring-48.webp","Somnara Noll Twin XL Box Spring","active"
"somnara-pall-full-box-spring-49","Somnara Pall Full Box Spring","<p>A low-profile 5"" wood-and-steel foundation sized for Full mattresses, with a fabric wrap that matches the Pall collection.</p><ul><li>Material: Hardwood + steel</li><li>Size: Full</li><li>Low-profile 5""</li><li>Finish: Graphite Knit</li></ul>","Somnara","Box Springs & Foundations","foundations, box-spring, full","TRUE","Size","Full","SN-0049","20884","shopify","25","deny","manual","240.00","269.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-pall-full-box-spring-49.webp","Somnara Pall Full Box Spring","active"
"somnara-hearth-queen-box-spring-50","Somnara Hearth Queen Box Spring","<p>A traditional 9"" wood-and-steel foundation sized for Queen mattresses, with a fabric wrap that matches the Hearth collection.</p><ul><li>Material: Hardwood + steel</li><li>Size: Queen</li><li>Traditional 9""</li><li>Finish: Ivory Sateen</li></ul>","Somnara","Box Springs & Foundations","foundations, box-spring, queen","TRUE","Size","Queen","SN-0050","21338","shopify","25","deny","manual","260.00","291.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-hearth-queen-box-spring-50.webp","Somnara Hearth Queen Box Spring","active"
"somnara-cloud-king-box-spring-51","Somnara Cloud King Box Spring","<p>A low-profile 5"" wood-and-steel foundation sized for King mattresses, with a fabric wrap that matches the Cloud collection.</p><ul><li>Material: Hardwood + steel</li><li>Size: King</li><li>Low-profile 5""</li><li>Finish: Moss Tencel</li></ul>","Somnara","Box Springs & Foundations","foundations, box-spring, king","TRUE","Size","King","SN-0051","21792","shopify","0","deny","manual","400.00","448.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-cloud-king-box-spring-51.webp","Somnara Cloud King Box Spring","active"
"somnara-dusk-cal-king-box-spring-52","Somnara Dusk Cal King Box Spring","<p>A traditional 9"" wood-and-steel foundation sized for Cal King mattresses, with a fabric wrap that matches the Dusk collection.</p><ul><li>Material: Hardwood + steel</li><li>Size: Cal King</li><li>Traditional 9""</li><li>Finish: Sand Organic Cotton</li></ul>","Somnara","Box Springs & Foundations","foundations, box-spring, cal-king","TRUE","Size","Cal King","SN-0052","22246","shopify","25","deny","manual","420.00","470.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-dusk-cal-king-box-spring-52.webp","Somnara Dusk Cal King Box Spring","active"
"somnara-harbor-twin-talalay-latex-topper-53","Somnara Harbor Twin Talalay Latex Topper","<p>A 2–3"" talalay latex topper that retunes an existing Twin mattress without replacing the core.</p><ul><li>Material: Talalay Latex</li><li>Size: Twin</li><li>2"" comfort layer</li><li>Finish: Cloud Percale</li></ul>","Somnara","Mattress Toppers","toppers, talalay-latex, twin","TRUE","Size","Twin","SN-0053","5448","shopify","25","deny","manual","180.00","202.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-harbor-twin-talalay-latex-topper-53.webp","Somnara Harbor Twin Talalay Latex Topper","active"
"somnara-loom-twin-xl-memory-foam-topper-54","Somnara Loom Twin XL Memory Foam Topper","<p>A 2–3"" memory foam topper that retunes an existing Twin XL mattress without replacing the core.</p><ul><li>Material: Memory Foam</li><li>Size: Twin XL</li><li>3"" comfort layer</li><li>Finish: Graphite Knit</li></ul>","Somnara","Mattress Toppers","toppers, memory-foam, twin-xl","TRUE","Size","Twin XL","SN-0054","5902","shopify","25","deny","manual","190.00","213.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-loom-twin-xl-memory-foam-topper-54.webp","Somnara Loom Twin XL Memory Foam Topper","active"
"somnara-vale-full-down-blend-topper-55","Somnara Vale Full Down Blend Topper","<p>A 2–3"" down blend topper that retunes an existing Full mattress without replacing the core.</p><ul><li>Material: Down Blend</li><li>Size: Full</li><li>2"" comfort layer</li><li>Finish: Ivory Sateen</li></ul>","Somnara","Mattress Toppers","toppers, down-blend, full","TRUE","Size","Full","SN-0055","6356","shopify","25","deny","manual","210.00","235.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-vale-full-down-blend-topper-55.webp","Somnara Vale Full Down Blend Topper","active"
"somnara-nest-queen-wool-topper-56","Somnara Nest Queen Wool Topper","<p>A 2–3"" wool topper that retunes an existing Queen mattress without replacing the core.</p><ul><li>Material: Wool</li><li>Size: Queen</li><li>3"" comfort layer</li><li>Finish: Moss Tencel</li></ul>","Somnara","Mattress Toppers","toppers, wool, queen","TRUE","Size","Queen","SN-0056","6810","shopify","25","deny","manual","220.00","246.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-nest-queen-wool-topper-56.webp","Somnara Nest Queen Wool Topper","active"
"somnara-hollow-king-talalay-latex-topper-57","Somnara Hollow King Talalay Latex Topper","<p>A 2–3"" talalay latex topper that retunes an existing King mattress without replacing the core.</p><ul><li>Material: Talalay Latex</li><li>Size: King</li><li>2"" comfort layer</li><li>Finish: Sand Organic Cotton</li></ul>","Somnara","Mattress Toppers","toppers, talalay-latex, king","TRUE","Size","King","SN-0057","7264","shopify","25","deny","manual","240.00","269.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-hollow-king-talalay-latex-topper-57.webp","Somnara Hollow King Talalay Latex Topper","active"
"somnara-sable-cal-king-memory-foam-topper-58","Somnara Sable Cal King Memory Foam Topper","<p>A 2–3"" memory foam topper that retunes an existing Cal King mattress without replacing the core.</p><ul><li>Material: Memory Foam</li><li>Size: Cal King</li><li>3"" comfort layer</li><li>Finish: Oat Linen</li></ul>","Somnara","Mattress Toppers","toppers, memory-foam, cal-king","TRUE","Size","Cal King","SN-0058","7718","shopify","25","deny","manual","250.00","280.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-sable-cal-king-memory-foam-topper-58.webp","Somnara Sable Cal King Memory Foam Topper","active"
"somnara-drift-twin-down-blend-topper-59","Somnara Drift Twin Down Blend Topper","<p>A 2–3"" down blend topper that retunes an existing Twin mattress without replacing the core.</p><ul><li>Material: Down Blend</li><li>Size: Twin</li><li>2"" comfort layer</li><li>Finish: Cloud Percale</li></ul>","Somnara","Mattress Toppers","toppers, down-blend, twin","TRUE","Size","Twin","SN-0059","8172","shopify","25","deny","manual","270.00","302.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-drift-twin-down-blend-topper-59.webp","Somnara Drift Twin Down Blend Topper","active"
"somnara-quill-twin-xl-wool-topper-60","Somnara Quill Twin XL Wool Topper","<p>A 2–3"" wool topper that retunes an existing Twin XL mattress without replacing the core.</p><ul><li>Material: Wool</li><li>Size: Twin XL</li><li>3"" comfort layer</li><li>Finish: Graphite Knit</li></ul>","Somnara","Mattress Toppers","toppers, wool, twin-xl","TRUE","Size","Twin XL","SN-0060","8626","shopify","25","deny","manual","180.00","202.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-quill-twin-xl-wool-topper-60.webp","Somnara Quill Twin XL Wool Topper","active"
"somnara-marrow-full-talalay-latex-topper-61","Somnara Marrow Full Talalay Latex Topper","<p>A 2–3"" talalay latex topper that retunes an existing Full mattress without replacing the core.</p><ul><li>Material: Talalay Latex</li><li>Size: Full</li><li>2"" comfort layer</li><li>Finish: Ivory Sateen</li></ul>","Somnara","Mattress Toppers","toppers, talalay-latex, full","TRUE","Size","Full","SN-0061","9080","shopify","25","deny","manual","190.00","213.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-marrow-full-talalay-latex-topper-61.webp","Somnara Marrow Full Talalay Latex Topper","active"
"somnara-still-queen-memory-foam-topper-62","Somnara Still Queen Memory Foam Topper","<p>A 2–3"" memory foam topper that retunes an existing Queen mattress without replacing the core.</p><ul><li>Material: Memory Foam</li><li>Size: Queen</li><li>3"" comfort layer</li><li>Finish: Moss Tencel</li></ul>","Somnara","Mattress Toppers","toppers, memory-foam, queen","TRUE","Size","Queen","SN-0062","9534","shopify","25","deny","manual","210.00","235.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-still-queen-memory-foam-topper-62.webp","Somnara Still Queen Memory Foam Topper","active"
"somnara-ivory-king-down-blend-topper-63","Somnara Ivory King Down Blend Topper","<p>A 2–3"" down blend topper that retunes an existing King mattress without replacing the core.</p><ul><li>Material: Down Blend</li><li>Size: King</li><li>2"" comfort layer</li><li>Finish: Sand Organic Cotton</li></ul>","Somnara","Mattress Toppers","toppers, down-blend, king","TRUE","Size","King","SN-0063","5448","shopify","25","deny","manual","220.00","246.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-ivory-king-down-blend-topper-63.webp","Somnara Ivory King Down Blend Topper","active"
"somnara-noll-cal-king-wool-topper-64","Somnara Noll Cal King Wool Topper","<p>A 2–3"" wool topper that retunes an existing Cal King mattress without replacing the core.</p><ul><li>Material: Wool</li><li>Size: Cal King</li><li>3"" comfort layer</li><li>Finish: Oat Linen</li></ul>","Somnara","Mattress Toppers","toppers, wool, cal-king","TRUE","Size","Cal King","SN-0064","5902","shopify","25","deny","manual","240.00","269.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-noll-cal-king-wool-topper-64.webp","Somnara Noll Cal King Wool Topper","active"
"somnara-nest-twin-percale-sheet-set-65","Somnara Nest Twin Percale Sheet Set","<p>Percale sheeting with a 17"" deep pocket, cut for Twin mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Percale</li><li>Size: Twin</li><li>17"" deep pocket</li><li>Finish: Oat Linen</li></ul>","Somnara","Sheets & Bedding","sheets, percale, twin","TRUE","Size","Twin","SN-0065","2270","shopify","25","deny","manual","130.00","146.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-nest-twin-percale-sheet-set-65.webp","Somnara Nest Twin Percale Sheet Set","active"
"somnara-hollow-twin-xl-sateen-sheet-set-66","Somnara Hollow Twin XL Sateen Sheet Set","<p>Sateen sheeting with a 17"" deep pocket, cut for Twin XL mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Sateen</li><li>Size: Twin XL</li><li>17"" deep pocket</li><li>Finish: Cloud Percale</li></ul>","Somnara","Sheets & Bedding","sheets, sateen, twin-xl","TRUE","Size","Twin XL","SN-0066","2724","shopify","25","deny","manual","140.00","157.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-hollow-twin-xl-sateen-sheet-set-66.webp","Somnara Hollow Twin XL Sateen Sheet Set","active"
"somnara-sable-full-linen-sheet-set-67","Somnara Sable Full Linen Sheet Set","<p>Linen sheeting with a 17"" deep pocket, cut for Full mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Linen</li><li>Size: Full</li><li>17"" deep pocket</li><li>Finish: Graphite Knit</li></ul>","Somnara","Sheets & Bedding","sheets, linen, full","TRUE","Size","Full","SN-0067","3178","shopify","25","deny","manual","150.00","168.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-sable-full-linen-sheet-set-67.webp","Somnara Sable Full Linen Sheet Set","active"
"somnara-drift-queen-jersey-sheet-set-68","Somnara Drift Queen Jersey Sheet Set","<p>Jersey sheeting with a 17"" deep pocket, cut for Queen mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Jersey</li><li>Size: Queen</li><li>17"" deep pocket</li><li>Finish: Ivory Sateen</li></ul>","Somnara","Sheets & Bedding","sheets, jersey, queen","TRUE","Size","Queen","SN-0068","3632","shopify","0","deny","manual","160.00","179.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-drift-queen-jersey-sheet-set-68.webp","Somnara Drift Queen Jersey Sheet Set","active"
"somnara-quill-king-tencel-sheet-set-69","Somnara Quill King Tencel Sheet Set","<p>Tencel sheeting with a 17"" deep pocket, cut for King mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Tencel</li><li>Size: King</li><li>17"" deep pocket</li><li>Finish: Moss Tencel</li></ul>","Somnara","Sheets & Bedding","sheets, tencel, king","TRUE","Size","King","SN-0069","2270","shopify","25","deny","manual","170.00","190.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-quill-king-tencel-sheet-set-69.webp","Somnara Quill King Tencel Sheet Set","active"
"somnara-marrow-cal-king-percale-sheet-set-70","Somnara Marrow Cal King Percale Sheet Set","<p>Percale sheeting with a 17"" deep pocket, cut for Cal King mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Percale</li><li>Size: Cal King</li><li>17"" deep pocket</li><li>Finish: Sand Organic Cotton</li></ul>","Somnara","Sheets & Bedding","sheets, percale, cal-king","TRUE","Size","Cal King","SN-0070","2724","shopify","25","deny","manual","180.00","202.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-marrow-cal-king-percale-sheet-set-70.webp","Somnara Marrow Cal King Percale Sheet Set","active"
"somnara-still-twin-sateen-sheet-set-71","Somnara Still Twin Sateen Sheet Set","<p>Sateen sheeting with a 17"" deep pocket, cut for Twin mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Sateen</li><li>Size: Twin</li><li>17"" deep pocket</li><li>Finish: Oat Linen</li></ul>","Somnara","Sheets & Bedding","sheets, sateen, twin","TRUE","Size","Twin","SN-0071","3178","shopify","25","deny","manual","190.00","213.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-still-twin-sateen-sheet-set-71.webp","Somnara Still Twin Sateen Sheet Set","active"
"somnara-ivory-twin-xl-linen-sheet-set-72","Somnara Ivory Twin XL Linen Sheet Set","<p>Linen sheeting with a 17"" deep pocket, cut for Twin XL mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Linen</li><li>Size: Twin XL</li><li>17"" deep pocket</li><li>Finish: Cloud Percale</li></ul>","Somnara","Sheets & Bedding","sheets, linen, twin-xl","TRUE","Size","Twin XL","SN-0072","3632","shopify","25","deny","manual","130.00","146.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-ivory-twin-xl-linen-sheet-set-72.webp","Somnara Ivory Twin XL Linen Sheet Set","active"
"somnara-noll-full-jersey-sheet-set-73","Somnara Noll Full Jersey Sheet Set","<p>Jersey sheeting with a 17"" deep pocket, cut for Full mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Jersey</li><li>Size: Full</li><li>17"" deep pocket</li><li>Finish: Graphite Knit</li></ul>","Somnara","Sheets & Bedding","sheets, jersey, full","TRUE","Size","Full","SN-0073","2270","shopify","25","deny","manual","140.00","157.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-noll-full-jersey-sheet-set-73.webp","Somnara Noll Full Jersey Sheet Set","active"
"somnara-pall-queen-tencel-sheet-set-74","Somnara Pall Queen Tencel Sheet Set","<p>Tencel sheeting with a 17"" deep pocket, cut for Queen mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Tencel</li><li>Size: Queen</li><li>17"" deep pocket</li><li>Finish: Ivory Sateen</li></ul>","Somnara","Sheets & Bedding","sheets, tencel, queen","TRUE","Size","Queen","SN-0074","2724","shopify","25","deny","manual","150.00","168.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-pall-queen-tencel-sheet-set-74.webp","Somnara Pall Queen Tencel Sheet Set","active"
"somnara-hearth-king-percale-sheet-set-75","Somnara Hearth King Percale Sheet Set","<p>Percale sheeting with a 17"" deep pocket, cut for King mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Percale</li><li>Size: King</li><li>17"" deep pocket</li><li>Finish: Moss Tencel</li></ul>","Somnara","Sheets & Bedding","sheets, percale, king","TRUE","Size","King","SN-0075","3178","shopify","25","deny","manual","160.00","179.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-hearth-king-percale-sheet-set-75.webp","Somnara Hearth King Percale Sheet Set","active"
"somnara-cloud-cal-king-sateen-sheet-set-76","Somnara Cloud Cal King Sateen Sheet Set","<p>Sateen sheeting with a 17"" deep pocket, cut for Cal King mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Sateen</li><li>Size: Cal King</li><li>17"" deep pocket</li><li>Finish: Sand Organic Cotton</li></ul>","Somnara","Sheets & Bedding","sheets, sateen, cal-king","TRUE","Size","Cal King","SN-0076","3632","shopify","25","deny","manual","170.00","190.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-cloud-cal-king-sateen-sheet-set-76.webp","Somnara Cloud Cal King Sateen Sheet Set","active"
"somnara-dusk-twin-linen-sheet-set-77","Somnara Dusk Twin Linen Sheet Set","<p>Linen sheeting with a 17"" deep pocket, cut for Twin mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Linen</li><li>Size: Twin</li><li>17"" deep pocket</li><li>Finish: Oat Linen</li></ul>","Somnara","Sheets & Bedding","sheets, linen, twin","TRUE","Size","Twin","SN-0077","2270","shopify","25","deny","manual","180.00","202.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-dusk-twin-linen-sheet-set-77.webp","Somnara Dusk Twin Linen Sheet Set","active"
"somnara-harbor-twin-xl-jersey-sheet-set-78","Somnara Harbor Twin XL Jersey Sheet Set","<p>Jersey sheeting with a 17"" deep pocket, cut for Twin XL mattresses. Includes fitted, flat, and two pillowcases.</p><ul><li>Material: Jersey</li><li>Size: Twin XL</li><li>17"" deep pocket</li><li>Finish: Cloud Percale</li></ul>","Somnara","Sheets & Bedding","sheets, jersey, twin-xl","TRUE","Size","Twin XL","SN-0078","2724","shopify","25","deny","manual","190.00","213.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-harbor-twin-xl-jersey-sheet-set-78.webp","Somnara Harbor Twin XL Jersey Sheet Set","active"
"somnara-sable-twin-mattress-protector-79","Somnara Sable Twin Mattress Protector","<p>A breathable, waterproof mattress protector for Twin sleep systems. Quiet knit that stays put under sheets.</p><ul><li>Material: TPU-backed knit</li><li>Size: Twin</li><li>Waterproof · breathable</li><li>Finish: Quiet white knit</li></ul>","Somnara","Protectors","protectors, mattress-protector, twin","TRUE","Size","Twin","SN-0079","1362","shopify","25","deny","manual","80.00","90.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-sable-twin-mattress-protector-79.webp","Somnara Sable Twin Mattress Protector","active"
"somnara-drift-twin-xl-pillow-encasement-80","Somnara Drift Twin XL Pillow Encasement","<p>A breathable, waterproof pillow encasement for Twin XL sleep systems. Quiet knit that stays put under sheets.</p><ul><li>Material: TPU-backed knit</li><li>Size: Twin XL</li><li>Waterproof · breathable</li><li>Finish: Quiet white knit</li></ul>","Somnara","Protectors","protectors, pillow-encasement, twin-xl","TRUE","Size","Twin XL","SN-0080","454","shopify","25","deny","manual","40.00","45.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-drift-twin-xl-pillow-encasement-80.webp","Somnara Drift Twin XL Pillow Encasement","active"
"somnara-quill-full-mattress-protector-81","Somnara Quill Full Mattress Protector","<p>A breathable, waterproof mattress protector for Full sleep systems. Quiet knit that stays put under sheets.</p><ul><li>Material: TPU-backed knit</li><li>Size: Full</li><li>Waterproof · breathable</li><li>Finish: Quiet white knit</li></ul>","Somnara","Protectors","protectors, mattress-protector, full","TRUE","Size","Full","SN-0081","1362","shopify","25","deny","manual","90.00","101.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-quill-full-mattress-protector-81.webp","Somnara Quill Full Mattress Protector","active"
"somnara-marrow-queen-pillow-encasement-82","Somnara Marrow Queen Pillow Encasement","<p>A breathable, waterproof pillow encasement for Queen sleep systems. Quiet knit that stays put under sheets.</p><ul><li>Material: TPU-backed knit</li><li>Size: Queen</li><li>Waterproof · breathable</li><li>Finish: Quiet white knit</li></ul>","Somnara","Protectors","protectors, pillow-encasement, queen","TRUE","Size","Queen","SN-0082","454","shopify","25","deny","manual","50.00","56.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-marrow-queen-pillow-encasement-82.webp","Somnara Marrow Queen Pillow Encasement","active"
"somnara-still-king-mattress-protector-83","Somnara Still King Mattress Protector","<p>A breathable, waterproof mattress protector for King sleep systems. Quiet knit that stays put under sheets.</p><ul><li>Material: TPU-backed knit</li><li>Size: King</li><li>Waterproof · breathable</li><li>Finish: Quiet white knit</li></ul>","Somnara","Protectors","protectors, mattress-protector, king","TRUE","Size","King","SN-0083","1362","shopify","25","deny","manual","100.00","112.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-still-king-mattress-protector-83.webp","Somnara Still King Mattress Protector","active"
"somnara-ivory-cal-king-pillow-encasement-84","Somnara Ivory Cal King Pillow Encasement","<p>A breathable, waterproof pillow encasement for Cal King sleep systems. Quiet knit that stays put under sheets.</p><ul><li>Material: TPU-backed knit</li><li>Size: Cal King</li><li>Waterproof · breathable</li><li>Finish: Quiet white knit</li></ul>","Somnara","Protectors","protectors, pillow-encasement, cal-king","TRUE","Size","Cal King","SN-0084","454","shopify","25","deny","manual","50.00","56.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-ivory-cal-king-pillow-encasement-84.webp","Somnara Ivory Cal King Pillow Encasement","active"
"somnara-noll-twin-mattress-protector-85","Somnara Noll Twin Mattress Protector","<p>A breathable, waterproof mattress protector for Twin sleep systems. Quiet knit that stays put under sheets.</p><ul><li>Material: TPU-backed knit</li><li>Size: Twin</li><li>Waterproof · breathable</li><li>Finish: Quiet white knit</li></ul>","Somnara","Protectors","protectors, mattress-protector, twin","TRUE","Size","Twin","SN-0085","1362","shopify","0","deny","manual","120.00","134.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-noll-twin-mattress-protector-85.webp","Somnara Noll Twin Mattress Protector","active"
"somnara-pall-twin-xl-pillow-encasement-86","Somnara Pall Twin XL Pillow Encasement","<p>A breathable, waterproof pillow encasement for Twin XL sleep systems. Quiet knit that stays put under sheets.</p><ul><li>Material: TPU-backed knit</li><li>Size: Twin XL</li><li>Waterproof · breathable</li><li>Finish: Quiet white knit</li></ul>","Somnara","Protectors","protectors, pillow-encasement, twin-xl","TRUE","Size","Twin XL","SN-0086","454","shopify","25","deny","manual","40.00","45.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-pall-twin-xl-pillow-encasement-86.webp","Somnara Pall Twin XL Pillow Encasement","active"
"somnara-hearth-full-mattress-protector-87","Somnara Hearth Full Mattress Protector","<p>A breathable, waterproof mattress protector for Full sleep systems. Quiet knit that stays put under sheets.</p><ul><li>Material: TPU-backed knit</li><li>Size: Full</li><li>Waterproof · breathable</li><li>Finish: Quiet white knit</li></ul>","Somnara","Protectors","protectors, mattress-protector, full","TRUE","Size","Full","SN-0087","1362","shopify","25","deny","manual","90.00","101.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-hearth-full-mattress-protector-87.webp","Somnara Hearth Full Mattress Protector","active"
"somnara-cloud-queen-pillow-encasement-88","Somnara Cloud Queen Pillow Encasement","<p>A breathable, waterproof pillow encasement for Queen sleep systems. Quiet knit that stays put under sheets.</p><ul><li>Material: TPU-backed knit</li><li>Size: Queen</li><li>Waterproof · breathable</li><li>Finish: Quiet white knit</li></ul>","Somnara","Protectors","protectors, pillow-encasement, queen","TRUE","Size","Queen","SN-0088","454","shopify","25","deny","manual","50.00","56.00","TRUE","TRUE","https://raw.githubusercontent.com/arcmonay/somnara/main/public/products/somnara-cloud-queen-pillow-encasement-88.webp","Somnara Cloud Queen Pillow Encasement","active"
